date,month,hour,dayOfTheWeek,site1_utilization,site2_utilization,site1_utilization_percentage,site2_utilization_percentage,temperature,precipitation
2018-01-18,1,5,3,0,0,0.0,0.0,13.0,0.0
2018-01-18,1,6,3,0,0,0.0,0.0,11.0,0.0
2018-01-18,1,7,3,0,0,0.0,0.0,13.0,0.0
2018-01-18,1,8,3,0,0,0.0,0.0,17.0,0.0
2018-01-18,1,9,3,0,0,0.0,0.0,20.0,0.0
2018-01-18,1,10,3,0,0,0.0,0.0,23.0,0.0
2018-01-18,1,11,3,0,0,0.0,0.0,24.0,0.0
2018-01-18,1,12,3,0,0,0.0,0.0,24.0,0.0
2018-01-18,1,13,3,0,0,0.0,0.0,24.0,0.0
2018-01-18,1,14,3,0,0,0.0,0.0,23.0,0.0
2018-01-18,1,15,3,0,0,0.0,0.0,22.0,0.0
2018-01-18,1,16,3,0,0,0.0,0.0,21.0,0.0
2018-01-18,1,17,3,0,0,0.0,0.0,20.0,0.0
2018-01-18,1,18,3,0,0,0.0,0.0,19.0,0.0
2018-01-18,1,19,3,0,0,0.0,0.0,19.0,0.0
2018-01-18,1,20,3,0,0,0.0,0.0,17.0,0.0
2018-01-18,1,21,3,0,0,0.0,0.0,16.0,0.0
2018-01-18,1,22,3,0,0,0.0,0.0,16.0,0.0
2018-01-18,1,23,3,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,0,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,1,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,2,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,3,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,4,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,5,4,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,6,4,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,7,4,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,8,4,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,9,4,0,0,0.0,0.0,15.0,0.0
2018-01-19,1,10,4,0,0,0.0,0.0,16.0,0.0
2018-01-19,1,11,4,0,0,0.0,0.0,16.0,0.0
2018-01-19,1,12,4,0,0,0.0,0.0,16.0,0.0
2018-01-19,1,13,4,0,0,0.0,0.0,14.5,0.0
2018-01-19,1,14,4,0,0,0.0,0.0,16.0,0.0
2018-01-19,1,15,4,0,0,0.0,0.0,15.333333333333334,0.0
2018-01-19,1,16,4,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,17,4,0,0,0.0,0.0,14.0,0.0
2018-01-19,1,18,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,19,4,0,0,0.0,0.0,12.0,0.0
2018-01-19,1,20,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,21,4,0,0,0.0,0.0,13.0,0.0
2018-01-19,1,22,4,0,0,0.0,0.0,12.0,0.0
2018-01-19,1,23,4,0,0,0.0,0.0,12.0,0.0
2018-01-20,1,0,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,1,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,2,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,3,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,4,5,0,0,0.0,0.0,10.0,0.0
2018-01-20,1,5,5,0,0,0.0,0.0,10.0,0.0
2018-01-20,1,6,5,0,0,0.0,0.0,9.0,0.0
2018-01-20,1,7,5,0,0,0.0,0.0,10.0,0.0
2018-01-20,1,8,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,9,5,0,0,0.0,0.0,12.0,0.0
2018-01-20,1,10,5,0,0,0.0,0.0,13.0,0.0
2018-01-20,1,11,5,0,0,0.0,0.0,14.0,0.0
2018-01-20,1,12,5,0,0,0.0,0.0,15.0,0.0
2018-01-20,1,13,5,0,0,0.0,0.0,16.0,0.0
2018-01-20,1,14,5,0,0,0.0,0.0,15.0,0.0
2018-01-20,1,15,5,0,0,0.0,0.0,15.0,0.0
2018-01-20,1,16,5,0,0,0.0,0.0,13.0,0.0
2018-01-20,1,17,5,0,0,0.0,0.0,12.0,0.0
2018-01-20,1,18,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,19,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,20,5,0,0,0.0,0.0,11.0,0.0
2018-01-20,1,21,5,0,0,0.0,0.0,10.0,0.0
2018-01-20,1,22,5,0,0,0.0,0.0,9.0,0.0
2018-01-20,1,23,5,0,0,0.0,0.0,9.0,0.0
2018-01-21,1,0,6,0,0,0.0,0.0,9.0,0.0
2018-01-21,1,1,6,0,0,0.0,0.0,9.0,0.0
2018-01-21,1,2,6,0,0,0.0,0.0,8.0,0.0
2018-01-21,1,3,6,0,0,0.0,0.0,6.0,0.0
2018-01-21,1,4,6,0,0,0.0,0.0,4.0,0.0
2018-01-21,1,5,6,0,0,0.0,0.0,4.0,0.0
2018-01-21,1,6,6,0,0,0.0,0.0,4.0,0.0
2018-01-21,1,7,6,0,0,0.0,0.0,6.0,0.0
2018-01-21,1,8,6,0,0,0.0,0.0,9.0,0.0
2018-01-21,1,9,6,0,0,0.0,0.0,12.0,0.0
2018-01-21,1,10,6,0,0,0.0,0.0,13.0,0.0
2018-01-21,1,11,6,0,0,0.0,0.0,14.0,0.0
2018-01-21,1,12,6,0,0,0.0,0.0,15.0,0.0
2018-01-21,1,13,6,0,0,0.0,0.0,16.0,0.0
2018-01-21,1,14,6,0,0,0.0,0.0,17.0,0.0
2018-01-21,1,15,6,0,0,0.0,0.0,16.0,0.0
2018-01-21,1,16,6,0,0,0.0,0.0,14.0,0.0
2018-01-21,1,17,6,0,0,0.0,0.0,13.0,0.0
2018-01-21,1,18,6,0,0,0.0,0.0,13.0,0.0
2018-01-21,1,19,6,0,0,0.0,0.0,11.0,0.0
2018-01-21,1,20,6,0,0,0.0,0.0,10.0,0.0
2018-01-21,1,21,6,0,0,0.0,0.0,10.0,0.0
2018-01-21,1,22,6,0,0,0.0,0.0,9.0,0.0
2018-01-21,1,23,6,0,0,0.0,0.0,8.0,0.0
2018-01-22,1,0,0,0,0,0.0,0.0,8.0,0.0
2018-01-22,1,1,0,0,0,0.0,0.0,7.0,0.0
2018-01-22,1,2,0,0,0,0.0,0.0,8.0,0.0
2018-01-22,1,3,0,0,0,0.0,0.0,8.0,0.0
2018-01-22,1,4,0,0,0,0.0,0.0,6.0,0.0
2018-01-22,1,5,0,0,0,0.0,0.0,6.0,0.0
2018-01-22,1,6,0,0,0,0.0,0.0,6.0,0.0
2018-01-22,1,7,0,0,0,0.0,0.0,9.0,0.0
2018-01-22,1,8,0,0,0,0.0,0.0,11.0,0.0
2018-01-22,1,9,0,0,0,0.0,0.0,16.0,0.0
2018-01-22,1,10,0,0,0,0.0,0.0,16.0,0.0
2018-01-22,1,11,0,0,0,0.0,0.0,17.0,0.0
2018-01-22,1,12,0,0,0,0.0,0.0,18.0,0.0
2018-01-22,1,13,0,0,0,0.0,0.0,20.0,0.0
2018-01-22,1,14,0,0,0,0.0,0.0,21.0,0.0
2018-01-22,1,15,0,0,0,0.0,0.0,20.0,0.0
2018-01-22,1,16,0,0,0,0.0,0.0,19.0,0.0
2018-01-22,1,17,0,0,0,0.0,0.0,16.0,0.0
2018-01-22,1,18,0,0,0,0.0,0.0,15.0,0.0
2018-01-22,1,19,0,0,0,0.0,0.0,13.0,0.0
2018-01-22,1,20,0,0,0,0.0,0.0,13.0,0.0
2018-01-22,1,21,0,0,0,0.0,0.0,11.0,0.0
2018-01-22,1,22,0,0,0,0.0,0.0,9.0,0.0
2018-01-22,1,23,0,0,0,0.0,0.0,9.0,0.0
2018-01-23,1,0,1,0,0,0.0,0.0,8.0,0.0
2018-01-23,1,1,1,0,0,0.0,0.0,8.0,0.0
2018-01-23,1,2,1,0,0,0.0,0.0,7.0,0.0
2018-01-23,1,3,1,0,0,0.0,0.0,7.0,0.0
2018-01-23,1,4,1,0,0,0.0,0.0,7.0,0.0
2018-01-23,1,5,1,0,0,0.0,0.0,6.0,0.0
2018-01-23,1,6,1,0,0,0.0,0.0,6.0,0.0
2018-01-23,1,7,1,0,0,0.0,0.0,9.0,0.0
2018-01-23,1,8,1,0,0,0.0,0.0,13.0,0.0
2018-01-23,1,9,1,0,0,0.0,0.0,17.0,0.0
2018-01-23,1,10,1,0,0,0.0,0.0,19.0,0.0
2018-01-23,1,11,1,0,0,0.0,0.0,21.0,0.0
2018-01-23,1,12,1,0,0,0.0,0.0,22.0,0.0
2018-01-23,1,13,1,0,0,0.0,0.0,23.0,0.0
2018-01-23,1,14,1,0,0,0.0,0.0,23.0,0.0
2018-01-23,1,15,1,0,0,0.0,0.0,23.0,0.0
2018-01-23,1,16,1,0,0,0.0,0.0,22.0,0.0
2018-01-23,1,17,1,0,0,0.0,0.0,19.0,0.0
2018-01-23,1,18,1,0,0,0.0,0.0,17.0,0.0
2018-01-23,1,19,1,0,0,0.0,0.0,15.0,0.0
2018-01-23,1,20,1,0,0,0.0,0.0,14.0,0.0
2018-01-23,1,21,1,0,0,0.0,0.0,14.0,0.0
2018-01-23,1,22,1,0,0,0.0,0.0,13.0,0.0
2018-01-23,1,23,1,0,0,0.0,0.0,13.0,0.0
2018-01-24,1,0,2,0,0,0.0,0.0,13.0,0.0
2018-01-24,1,1,2,0,0,0.0,0.0,11.0,0.0
2018-01-24,1,2,2,0,0,0.0,0.0,10.0,0.0
2018-01-24,1,3,2,0,0,0.0,0.0,9.0,0.0
2018-01-24,1,4,2,0,0,0.0,0.0,8.0,0.0
2018-01-24,1,5,2,0,0,0.0,0.0,8.0,0.0
2018-01-24,1,6,2,0,0,0.0,0.0,8.0,0.0
2018-01-24,1,7,2,0,0,0.0,0.0,10.0,0.0
2018-01-24,1,8,2,0,0,0.0,0.0,15.0,0.0
2018-01-24,1,9,2,0,0,0.0,0.0,18.0,0.0
2018-01-24,1,10,2,0,0,0.0,0.0,21.0,0.0
2018-01-24,1,11,2,0,0,0.0,0.0,21.0,0.0
2018-01-24,1,12,2,0,0,0.0,0.0,22.0,0.0
2018-01-24,1,13,2,0,0,0.0,0.0,23.0,0.0
2018-01-24,1,14,2,0,0,0.0,0.0,23.0,0.0
2018-01-24,1,15,2,0,0,0.0,0.0,23.0,0.0
2018-01-24,1,16,2,0,0,0.0,0.0,21.0,0.0
2018-01-24,1,17,2,0,0,0.0,0.0,18.0,0.0
2018-01-24,1,18,2,0,0,0.0,0.0,17.0,0.0
2018-01-24,1,19,2,0,0,0.0,0.0,14.0,0.0
2018-01-24,1,20,2,0,0,0.0,0.0,13.0,0.0
2018-01-24,1,21,2,0,0,0.0,0.0,13.0,0.0
2018-01-24,1,22,2,0,0,0.0,0.0,12.0,0.0
2018-01-24,1,23,2,0,0,0.0,0.0,11.0,0.0
2018-01-25,1,0,3,0,0,0.0,0.0,11.0,0.0
2018-01-25,1,1,3,0,0,0.0,0.0,8.0,0.0
2018-01-25,1,2,3,0,0,0.0,0.0,8.0,0.0
2018-01-25,1,3,3,0,0,0.0,0.0,7.0,0.0
2018-01-25,1,4,3,0,0,0.0,0.0,7.0,0.0
2018-01-25,1,5,3,0,0,0.0,0.0,7.0,0.0
2018-01-25,1,6,3,0,0,0.0,0.0,8.0,0.0
2018-01-25,1,7,3,0,0,0.0,0.0,8.0,0.0
2018-01-25,1,8,3,0,0,0.0,0.0,11.0,0.0
2018-01-25,1,9,3,0,0,0.0,0.0,12.0,0.0
2018-01-25,1,10,3,0,0,0.0,0.0,14.0,0.0
2018-01-25,1,11,3,0,0,0.0,0.0,14.0,0.0
2018-01-25,1,12,3,0,0,0.0,0.0,16.0,0.0
2018-01-25,1,13,3,0,0,0.0,0.0,16.0,0.0
2018-01-25,1,14,3,0,0,0.0,0.0,16.0,0.0
2018-01-25,1,15,3,0,0,0.0,0.0,15.0,0.0
2018-01-25,1,16,3,0,0,0.0,0.0,15.0,0.0
2018-01-25,1,17,3,0,0,0.0,0.0,14.0,0.0
2018-01-25,1,18,3,0,0,0.0,0.0,14.0,0.0
2018-01-25,1,19,3,0,0,0.0,0.0,13.0,0.0
2018-01-25,1,20,3,0,0,0.0,0.0,13.0,0.0
2018-01-25,1,21,3,0,0,0.0,0.0,13.0,0.0
2018-01-25,1,22,3,0,0,0.0,0.0,12.0,0.0
2018-01-25,1,23,3,0,0,0.0,0.0,11.0,0.0
2018-01-26,1,0,4,0,0,0.0,0.0,11.0,0.0
2018-01-26,1,1,4,0,0,0.0,0.0,11.0,0.0
2018-01-26,1,2,4,0,0,0.0,0.0,10.0,0.0
2018-01-26,1,3,4,0,0,0.0,0.0,10.0,0.0
2018-01-26,1,4,4,0,0,0.0,0.0,8.0,0.0
2018-01-26,1,5,4,0,0,0.0,0.0,6.0,0.0
2018-01-26,1,6,4,0,0,0.0,0.0,6.0,0.0
2018-01-26,1,7,4,0,0,0.0,0.0,8.0,0.0
2018-01-26,1,8,4,0,0,0.0,0.0,11.0,0.0
2018-01-26,1,9,4,0,0,0.0,0.0,12.0,0.0
2018-01-26,1,10,4,0,0,0.0,0.0,14.0,0.0
2018-01-26,1,11,4,0,0,0.0,0.0,16.0,0.0
2018-01-26,1,12,4,0,0,0.0,0.0,17.0,0.0
2018-01-26,1,13,4,0,0,0.0,0.0,18.0,0.0
2018-01-26,1,14,4,0,0,0.0,0.0,19.0,0.0
2018-01-26,1,15,4,0,0,0.0,0.0,19.0,0.0
2018-01-26,1,16,4,0,0,0.0,0.0,18.0,0.0
2018-01-26,1,17,4,0,0,0.0,0.0,16.0,0.0
2018-01-26,1,18,4,0,0,0.0,0.0,14.0,0.0
2018-01-26,1,19,4,0,0,0.0,0.0,13.0,0.0
2018-01-26,1,20,4,0,0,0.0,0.0,13.0,0.0
2018-01-26,1,21,4,0,0,0.0,0.0,12.0,0.0
2018-01-26,1,22,4,0,0,0.0,0.0,12.0,0.0
2018-01-26,1,23,4,0,0,0.0,0.0,10.0,0.0
2018-01-27,1,0,5,0,0,0.0,0.0,8.0,0.0
2018-01-27,1,1,5,0,0,0.0,0.0,10.0,0.0
2018-01-27,1,2,5,0,0,0.0,0.0,8.0,0.0
2018-01-27,1,3,5,0,0,0.0,0.0,8.0,0.0
2018-01-27,1,4,5,0,0,0.0,0.0,8.0,0.0
2018-01-27,1,5,5,0,0,0.0,0.0,7.0,0.0
2018-01-27,1,6,5,0,0,0.0,0.0,7.0,0.0
2018-01-27,1,7,5,0,0,0.0,0.0,10.0,0.0
2018-01-27,1,8,5,0,0,0.0,0.0,14.0,0.0
2018-01-27,1,9,5,0,0,0.0,0.0,16.0,0.0
2018-01-27,1,10,5,0,0,0.0,0.0,18.0,0.0
2018-01-27,1,11,5,0,0,0.0,0.0,20.0,0.0
2018-01-27,1,12,5,0,0,0.0,0.0,21.0,0.0
2018-01-27,1,13,5,0,0,0.0,0.0,22.0,0.0
2018-01-27,1,14,5,0,0,0.0,0.0,22.0,0.0
2018-01-27,1,15,5,0,0,0.0,0.0,22.0,0.0
2018-01-27,1,16,5,0,0,0.0,0.0,22.0,0.0
2018-01-27,1,17,5,0,0,0.0,0.0,19.0,0.0
2018-01-27,1,18,5,0,0,0.0,0.0,17.0,0.0
2018-01-27,1,19,5,0,0,0.0,0.0,15.0,0.0
2018-01-27,1,20,5,0,0,0.0,0.0,16.0,0.0
2018-01-27,1,21,5,0,0,0.0,0.0,15.0,0.0
2018-01-27,1,22,5,0,0,0.0,0.0,13.0,0.0
2018-01-27,1,23,5,0,0,0.0,0.0,13.0,0.0
2018-01-28,1,0,6,0,0,0.0,0.0,13.0,0.0
2018-01-28,1,1,6,0,0,0.0,0.0,18.0,0.0
2018-01-28,1,2,6,0,0,0.0,0.0,21.0,0.0
2018-01-28,1,3,6,0,0,0.0,0.0,19.0,0.0
2018-01-28,1,4,6,0,0,0.0,0.0,21.0,0.0
2018-01-28,1,5,6,0,0,0.0,0.0,21.0,0.0
2018-01-28,1,6,6,0,0,0.0,0.0,23.0,0.0
2018-01-28,1,7,6,0,0,0.0,0.0,23.0,0.0
2018-01-28,1,8,6,0,0,0.0,0.0,24.0,0.0
2018-01-28,1,9,6,0,0,0.0,0.0,26.0,0.0
2018-01-28,1,10,6,0,0,0.0,0.0,27.0,0.0
2018-01-28,1,11,6,0,0,0.0,0.0,29.0,0.0
2018-01-28,1,12,6,0,0,0.0,0.0,29.0,0.0
2018-01-28,1,13,6,0,0,0.0,0.0,30.0,0.0
2018-01-28,1,14,6,0,0,0.0,0.0,29.0,0.0
2018-01-28,1,15,6,0,0,0.0,0.0,28.0,0.0
2018-01-28,1,16,6,0,0,0.0,0.0,27.0,0.0
2018-01-28,1,17,6,0,0,0.0,0.0,24.0,0.0
2018-01-28,1,18,6,0,0,0.0,0.0,25.0,0.0
2018-01-28,1,19,6,0,0,0.0,0.0,25.0,0.0
2018-01-28,1,20,6,0,0,0.0,0.0,24.0,0.0
2018-01-28,1,21,6,0,0,0.0,0.0,23.0,0.0
2018-01-28,1,22,6,0,0,0.0,0.0,23.0,0.0
2018-01-28,1,23,6,0,0,0.0,0.0,24.0,0.0
2018-01-29,1,0,0,0,0,0.0,0.0,24.0,0.0
2018-01-29,1,1,0,0,0,0.0,0.0,24.0,0.0
2018-01-29,1,2,0,0,0,0.0,0.0,22.0,0.0
2018-01-29,1,3,0,0,0,0.0,0.0,19.0,0.0
2018-01-29,1,4,0,0,0,0.0,0.0,23.0,0.0
2018-01-29,1,5,0,0,0,0.0,0.0,19.0,0.0
2018-01-29,1,6,0,0,0,0.0,0.0,17.0,0.0
2018-01-29,1,7,0,0,0,0.0,0.0,18.0,0.0
2018-01-29,1,8,0,0,0,0.0,0.0,22.0,0.0
2018-01-29,1,9,0,0,0,0.0,0.0,24.0,0.0
2018-01-29,1,10,0,0,0,0.0,0.0,26.0,0.0
2018-01-29,1,11,0,0,0,0.0,0.0,27.0,0.0
2018-01-29,1,12,0,0,0,0.0,0.0,28.0,0.0
2018-01-29,1,13,0,0,0,0.0,0.0,29.0,0.0
2018-01-29,1,14,0,0,0,0.0,0.0,29.0,0.0
2018-01-29,1,15,0,0,0,0.0,0.0,28.0,0.0
2018-01-29,1,16,0,0,0,0.0,0.0,28.0,0.0
2018-01-29,1,17,0,0,0,0.0,0.0,25.0,0.0
2018-01-29,1,18,0,0,0,0.0,0.0,23.0,0.0
2018-01-29,1,19,0,0,0,0.0,0.0,22.0,0.0
2018-01-29,1,20,0,0,0,0.0,0.0,21.0,0.0
2018-01-29,1,21,0,0,0,0.0,0.0,21.0,0.0
2018-01-29,1,22,0,0,0,0.0,0.0,19.0,0.0
2018-01-29,1,23,0,0,0,0.0,0.0,18.0,0.0
2018-01-30,1,0,1,0,0,0.0,0.0,18.0,0.0
2018-01-30,1,1,1,0,0,0.0,0.0,16.0,0.0
2018-01-30,1,2,1,0,0,0.0,0.0,15.0,0.0
2018-01-30,1,3,1,0,0,0.0,0.0,16.0,0.0
2018-01-30,1,4,1,0,0,0.0,0.0,16.0,0.0
2018-01-30,1,5,1,0,0,0.0,0.0,14.0,0.0
2018-01-30,1,6,1,0,0,0.0,0.0,18.0,0.0
2018-01-30,1,7,1,0,0,0.0,0.0,16.0,0.0
2018-01-30,1,8,1,0,0,0.0,0.0,21.0,0.0
2018-01-30,1,9,1,0,0,0.0,0.0,21.0,0.0
2018-01-30,1,10,1,0,0,0.0,0.0,23.0,0.0
2018-01-30,1,11,1,0,0,0.0,0.0,26.0,0.0
2018-01-30,1,12,1,0,0,0.0,0.0,27.0,0.0
2018-01-30,1,13,1,0,0,0.0,0.0,27.0,0.0
2018-01-30,1,14,1,0,0,0.0,0.0,27.0,0.0
2018-01-30,1,15,1,0,0,0.0,0.0,27.0,0.0
2018-01-30,1,16,1,0,0,0.0,0.0,26.0,0.0
2018-01-30,1,17,1,0,0,0.0,0.0,22.0,0.0
2018-01-30,1,18,1,0,0,0.0,0.0,19.0,0.0
2018-01-30,1,19,1,0,0,0.0,0.0,18.0,0.0
2018-01-30,1,20,1,0,0,0.0,0.0,17.0,0.0
2018-01-30,1,21,1,0,0,0.0,0.0,19.0,0.0
2018-01-30,1,22,1,0,0,0.0,0.0,16.0,0.0
2018-01-30,1,23,1,0,0,0.0,0.0,14.0,0.0
2018-01-31,1,0,2,0,0,0.0,0.0,16.0,0.0
2018-01-31,1,1,2,0,0,0.0,0.0,13.0,0.0
2018-01-31,1,2,2,0,0,0.0,0.0,12.0,0.0
2018-01-31,1,3,2,0,0,0.0,0.0,12.0,0.0
2018-01-31,1,4,2,0,0,0.0,0.0,11.0,0.0
2018-01-31,1,5,2,0,0,0.0,0.0,11.0,0.0
2018-01-31,1,6,2,0,0,0.0,0.0,11.0,0.0
2018-01-31,1,7,2,0,0,0.0,0.0,13.0,0.0
2018-01-31,1,8,2,0,0,0.0,0.0,16.0,0.0
2018-01-31,1,9,2,0,0,0.0,0.0,20.0,0.0
2018-01-31,1,10,2,0,0,0.0,0.0,23.0,0.0
2018-01-31,1,11,2,0,0,0.0,0.0,26.0,0.0
2018-01-31,1,12,2,0,0,0.0,0.0,27.0,0.0
2018-01-31,1,13,2,0,0,0.0,0.0,27.0,0.0
2018-01-31,1,14,2,0,0,0.0,0.0,26.0,0.0
2018-01-31,1,15,2,0,0,0.0,0.0,26.0,0.0
2018-01-31,1,16,2,0,0,0.0,0.0,24.0,0.0
2018-01-31,1,17,2,0,0,0.0,0.0,22.0,0.0
2018-01-31,1,18,2,0,0,0.0,0.0,19.0,0.0
2018-01-31,1,19,2,0,0,0.0,0.0,18.0,0.0
2018-01-31,1,20,2,0,0,0.0,0.0,17.0,0.0
2018-01-31,1,21,2,0,0,0.0,0.0,16.0,0.0
2018-01-31,1,22,2,0,0,0.0,0.0,14.0,0.0
2018-01-31,1,23,2,0,0,0.0,0.0,14.0,0.0
2018-02-01,2,0,3,0,0,0.0,0.0,13.0,0.0
2018-02-01,2,1,3,0,0,0.0,0.0,12.0,0.0
2018-02-01,2,2,3,0,0,0.0,0.0,12.0,0.0
2018-02-01,2,3,3,0,0,0.0,0.0,11.0,0.0
2018-02-01,2,4,3,0,0,0.0,0.0,11.0,0.0
2018-02-01,2,5,3,0,0,0.0,0.0,11.0,0.0
2018-02-01,2,6,3,0,0,0.0,0.0,10.0,0.0
2018-02-01,2,7,3,0,0,0.0,0.0,13.0,0.0
2018-02-01,2,8,3,0,0,0.0,0.0,17.0,0.0
2018-02-01,2,9,3,0,0,0.0,0.0,21.0,0.0
2018-02-01,2,10,3,0,0,0.0,0.0,22.5,0.0
2018-02-01,2,11,3,0,0,0.0,0.0,26.0,0.0
2018-02-01,2,12,3,0,0,0.0,0.0,27.0,0.0
2018-02-01,2,13,3,0,0,0.0,0.0,27.0,0.0
2018-02-01,2,14,3,0,0,0.0,0.0,27.0,0.0
2018-02-01,2,15,3,0,0,0.0,0.0,27.0,0.0
2018-02-01,2,16,3,0,0,0.0,0.0,26.0,0.0
2018-02-01,2,17,3,0,0,0.0,0.0,24.0,0.0
2018-02-01,2,18,3,0,0,0.0,0.0,22.0,0.0
2018-02-01,2,19,3,0,0,0.0,0.0,20.0,0.0
2018-02-01,2,20,3,0,0,0.0,0.0,18.0,0.0
2018-02-01,2,21,3,0,0,0.0,0.0,17.0,0.0
2018-02-01,2,22,3,0,0,0.0,0.0,16.0,0.0
2018-02-01,2,23,3,0,0,0.0,0.0,14.0,0.0
2018-02-02,2,0,4,0,0,0.0,0.0,15.0,0.0
2018-02-02,2,1,4,0,0,0.0,0.0,13.0,0.0
2018-02-02,2,2,4,0,0,0.0,0.0,13.0,0.0
2018-02-02,2,3,4,0,0,0.0,0.0,12.0,0.0
2018-02-02,2,4,4,0,0,0.0,0.0,12.0,0.0
2018-02-02,2,5,4,0,0,0.0,0.0,12.0,0.0
2018-02-02,2,6,4,0,0,0.0,0.0,11.0,0.0
2018-02-02,2,7,4,0,0,0.0,0.0,14.0,0.0
2018-02-02,2,8,4,0,0,0.0,0.0,18.0,0.0
2018-02-02,2,9,4,0,0,0.0,0.0,23.0,0.0
2018-02-02,2,10,4,0,0,0.0,0.0,26.0,0.0
2018-02-02,2,11,4,0,0,0.0,0.0,27.0,0.0
2018-02-02,2,12,4,0,0,0.0,0.0,28.0,0.0
2018-02-02,2,13,4,0,0,0.0,0.0,29.0,0.0
2018-02-02,2,14,4,0,0,0.0,0.0,28.0,0.0
2018-02-02,2,15,4,0,0,0.0,0.0,28.0,0.0
2018-02-02,2,16,4,0,0,0.0,0.0,26.0,0.0
2018-02-02,2,17,4,0,0,0.0,0.0,23.0,0.0
2018-02-02,2,18,4,0,0,0.0,0.0,22.0,0.0
2018-02-02,2,19,4,0,0,0.0,0.0,21.0,0.0
2018-02-02,2,20,4,0,0,0.0,0.0,18.0,0.0
2018-02-02,2,21,4,0,0,0.0,0.0,18.0,0.0
2018-02-02,2,22,4,0,0,0.0,0.0,16.0,0.0
2018-02-02,2,23,4,0,0,0.0,0.0,15.0,0.0
2018-02-03,2,0,5,0,0,0.0,0.0,14.0,0.0
2018-02-03,2,1,5,0,0,0.0,0.0,14.0,0.0
2018-02-03,2,2,5,0,0,0.0,0.0,12.0,0.0
2018-02-03,2,3,5,0,0,0.0,0.0,13.0,0.0
2018-02-03,2,4,5,0,0,0.0,0.0,12.0,0.0
2018-02-03,2,5,5,0,0,0.0,0.0,11.0,0.0
2018-02-03,2,6,5,0,0,0.0,0.0,11.0,0.0
2018-02-03,2,7,5,0,0,0.0,0.0,13.0,0.0
2018-02-03,2,8,5,0,0,0.0,0.0,16.0,0.0
2018-02-03,2,9,5,0,0,0.0,0.0,21.0,0.0
2018-02-03,2,10,5,0,0,0.0,0.0,23.0,0.0
2018-02-03,2,11,5,0,0,0.0,0.0,26.0,0.0
2018-02-03,2,12,5,0,0,0.0,0.0,27.0,0.0
2018-02-03,2,13,5,0,0,0.0,0.0,27.0,0.0
2018-02-03,2,14,5,0,0,0.0,0.0,27.0,0.0
2018-02-03,2,15,5,0,0,0.0,0.0,26.0,0.0
2018-02-03,2,16,5,0,0,0.0,0.0,26.0,0.0
2018-02-03,2,17,5,0,0,0.0,0.0,23.0,0.0
2018-02-03,2,18,5,0,0,0.0,0.0,21.0,0.0
2018-02-03,2,19,5,0,0,0.0,0.0,20.0,0.0
2018-02-03,2,20,5,0,0,0.0,0.0,18.0,0.0
2018-02-03,2,21,5,0,0,0.0,0.0,17.0,0.0
2018-02-03,2,22,5,0,0,0.0,0.0,17.0,0.0
2018-02-03,2,23,5,0,0,0.0,0.0,15.0,0.0
2018-02-04,2,0,6,0,0,0.0,0.0,14.0,0.0
2018-02-04,2,1,6,0,0,0.0,0.0,14.0,0.0
2018-02-04,2,2,6,0,0,0.0,0.0,13.0,0.0
2018-02-04,2,3,6,0,0,0.0,0.0,12.0,0.0
2018-02-04,2,4,6,0,0,0.0,0.0,13.0,0.0
2018-02-04,2,5,6,0,0,0.0,0.0,12.0,0.0
2018-02-04,2,6,6,0,0,0.0,0.0,11.0,0.0
2018-02-04,2,7,6,0,0,0.0,0.0,13.0,0.0
2018-02-04,2,8,6,0,0,0.0,0.0,18.0,0.0
2018-02-04,2,9,6,0,0,0.0,0.0,21.0,0.0
2018-02-04,2,10,6,0,0,0.0,0.0,23.0,0.0
2018-02-04,2,11,6,0,0,0.0,0.0,27.0,0.0
2018-02-04,2,12,6,0,0,0.0,0.0,28.0,0.0
2018-02-04,2,13,6,0,0,0.0,0.0,28.0,0.0
2018-02-04,2,14,6,0,0,0.0,0.0,27.0,0.0
2018-02-04,2,15,6,0,0,0.0,0.0,26.0,0.0
2018-02-04,2,16,6,0,0,0.0,0.0,24.0,0.0
2018-02-04,2,17,6,0,0,0.0,0.0,23.0,0.0
2018-02-04,2,18,6,0,0,0.0,0.0,21.0,0.0
